year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,model_family,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt,combined_model,combined_model_label,projected_pathway,trajectory_label,analysis,ssp,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,economy_GHG_intensity,intensity_multiplier_q,E_world_AR6_Gt,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_world_S0_Gt,incremental_E_world_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated
2029,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.34108904741336,2.7590195255745655,4.100108572987926,0.6221537481536524,0.27409570722853216,2.5508979165213614,43.908503716500555,46.45940163302192,0.054905957176776495,,13.146619135763446,2.5508979165213614,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,164.2941669202464,49.669964719013336,114.62420220123306,0.3023233608964627,0.28279715825166013,0.7959074652762288,46.46192352236958,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.002521889347661954,46.45940163302192,0.0,0.0,,,,
2030,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.382679459604129,2.893950035822553,4.276629495426683,0.5873419249771357,0.2587590298850318,2.511843800257904,43.25510315682318,45.76694695708109,0.054883359438711046,,15.658462936021351,2.511843800257904,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,171.44027659999995,51.210350355708485,120.22992624429146,0.2987066480019229,0.26697360226233435,0.7513734734321051,45.77002821675297,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.003081259671880332,45.76694695708109,0.0,0.0,,,,
2031,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.4163452766434854,3.0148260351959206,4.431171311839406,0.5532170853428023,0.24372500962654928,2.451399677790438,42.23213665130061,44.68353632909105,0.05486136235359831,,18.10986261381179,2.451399677790438,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,177.7089843520823,52.45723246827724,125.25175188380506,0.2951861587613793,0.2514623115194556,0.7077183243681919,44.687111982949375,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.0035756538583271436,44.68353632909105,0.0,0.0,,,,
2032,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.4508684141182664,3.140454982079695,4.591323396197962,0.5207774535212345,0.22943342357928512,2.3910577065644403,41.20981831688579,43.600876023450226,0.054839671232257754,,20.500920320376228,2.3910577065644403,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,184.20690718512637,53.735867189565425,130.47103999556094,0.29171472454917957,0.2367170243278338,0.6662190242125305,43.60491092949658,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.004034906046356923,43.600876023450226,0.0,0.0,,,,
2033,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.4862719278857368,3.2710180600697765,4.757289987955513,0.4899462991174637,0.21585046744335812,2.330816623427367,40.18814871272299,42.51896533615036,0.05481828179496331,,22.831736943803595,2.330816623427367,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,190.94242634059682,55.047108440212476,135.89531790038436,0.2882916567846543,0.2227028632352107,0.6267774134758466,42.52342505912923,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.004459722978872094,42.51896533615036,0.0,0.0,,,,
2034,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.5225795342696555,3.4067032404927255,4.929282774762381,0.4606502187228109,0.2029438026541055,2.270675188340875,39.167128385456664,41.43780357379754,0.05479718982443115,,25.102412132144472,2.270675188340875,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,197.92422951976133,56.391834602579834,141.53239491718148,0.2849162769985648,0.20938646305582312,0.5892995888084974,41.44265437219176,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.004850798394222977,41.43780357379754,0.0,0.0,,,,
2035,S0,Baseline,0.055,,,,,0.027,0.024070130675639158,1.5598156303032051,3.5477055340819104,5.1075211643851155,0.4328189962923145,0.19068249487004066,2.2106321839109193,38.146757868612724,40.35739005252364,0.054776391164886126,,27.31304431605539,2.2106321839109193,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP1-2.6,205.16132208938131,57.770949270489076,147.39037281889225,0.2815879166801254,0.19673590740559746,0.5536957243844183,40.36259886578648,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,-0.00520881326283984,40.35739005252364,0.0,0.0,,,,
2025,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.027,0.024070130675639158,1.1873991188794069,2.276771681130518,3.4641708000099247,0.7816910574368426,0.3443813749546929,2.707911335801591,46.52684022422733,49.23475156002892,0.055000000000000014,,2.707911335801591,2.707911335801591,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,138.56683200039697,43.97774514368174,94.58908685671523,0.31737569885090355,0.3553141170167466,1.0,49.23475156002892,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.0,49.23475156002892,0.0,0.0,,,,
2026,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.02740877593256891,0.024070130675639158,1.2425360592574497,2.3892107655419017,3.631746824799351,0.7385488535962761,0.32537466976619156,2.6822224540074764,45.86551733334248,48.547739787349954,0.055249172582621055,,5.3901337898090675,2.668536221712884,0.013686232294592315,0.013686232294592315,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,144.59391012503605,45.33351151158073,99.26039861345532,0.3135229656102325,0.33570402436194363,0.9448091372798489,48.54075752720379,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.006982260146166652,48.54008315389844,0.007656633451510686,0.007656633451510686,,,,
2027,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.028005016140972137,0.024070130675639158,1.308762003354597,2.506904422361571,3.8156664257161683,0.6976527219887668,0.307357492904142,2.6620100681020338,45.20229026093499,47.86430032903702,0.05561577312950122,,8.052143857911101,2.6292430304390253,0.03276703766300848,0.046453269957600796,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,150.8831409610859,46.73312797844958,104.15001298263633,0.3097306145721242,0.31711487363125757,0.8924916248579884,47.847288178961975,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.01701215007504686,47.84596911915562,0.0183312098814028,0.025987843332913485,,,,
2028,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.028820930945768986,0.024070130675639158,1.3885375281416064,2.6300910137292126,4.018628541870819,0.6588900561684657,0.29028023453575763,2.6478343856734634,44.53691219685851,47.18474658253197,0.05611632100306129,,10.699978243584564,2.590030631288584,0.05780375438487928,0.10425702434248008,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,157.44592705596344,48.17809427302516,109.26783278293829,0.3059977172728036,0.2994954800765753,0.842903407810446,47.15434350972723,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.03040307280474508,47.15240881784113,0.03233776469084404,0.058325608023757525,,,,
2029,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.029845109579542582,0.024070130675639158,1.482405539850967,2.7590195255745655,4.241425065425533,0.6221537481536524,0.27409570722853216,2.638818501967346,43.86976947256281,46.50858797453015,0.05673830612557969,,13.33879674555191,2.5508979165213614,0.08792058544598458,0.19217760978846465,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,164.2941669202464,49.669964719013336,114.62420220123306,0.3023233608964627,0.28279715825166013,0.7959074652762288,46.46192352236958,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.046664452160570136,46.45940163302192,0.04918634150823209,0.10751194953198961,,,,
2030,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.030999999999995285,0.024070130675639158,1.5875208610267215,2.893950035822553,4.481470896849275,0.5873419249771357,0.2587590298850318,2.632155743284464,43.20209859451078,45.834254337795244,0.05742769859166161,,15.970952488836375,2.511843800257904,0.12031194302655956,0.3124895528150242,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,171.44027659999995,51.210350355708485,120.22992624429146,0.2987066480019229,0.26697360226233435,0.7513734734321051,45.77002821675297,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.06422612104227454,45.76694695708109,0.06730738071415487,0.1748193302461445,,,,
2031,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03215489042044799,0.024070130675639158,1.686756561777421,3.0148260351959206,4.701582596973342,0.5532170853428023,0.24372500962654928,2.6009958207960358,42.16623065822821,44.767226479024245,0.05810044591470808,,18.57194830963241,2.451399677790438,0.14959614300559787,0.4620856958206221,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,177.7089843520823,52.45723246827724,125.25175188380506,0.2951861587613793,0.2514623115194556,0.7077183243681919,44.687111982949375,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.08011449607487009,44.68353632909105,0.08369014993319723,0.2585094801793417,,,,
2032,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.033179069054221584,0.024070130675639158,1.7829060481710712,3.140454982079695,4.923361030250766,0.5207774535212345,0.22943342357928512,2.5639754200996756,41.13363778574789,43.69761320584756,0.0586754111264953,,21.135923729732085,2.3910577065644403,0.17291771353523533,0.6350034093558574,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,184.20690718512637,53.735867189565425,130.47103999556094,0.29171472454917957,0.2367170243278338,0.6662190242125305,43.60491092949658,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.09270227635097683,43.600876023450226,0.09673718239733375,0.3552466625766755,,,,
2033,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03399498385901843,0.024070130675639158,1.8713255629106604,3.2710180600697765,5.142343622980437,0.4899462991174637,0.21585046744335812,2.519472226869555,40.105034705612105,42.62450693248166,0.05910853657170664,,23.65539595660164,2.330816623427367,0.188655603442188,0.8236590127980454,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,190.94242634059682,55.047108440212476,135.89531790038436,0.2882916567846543,0.2227028632352107,0.6267774134758466,42.52342505912923,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.10108187335242746,42.51896533615036,0.10554159633129956,0.46078825890797503,,,,
2034,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.034591224067421655,0.024070130675639158,1.950662586310821,3.4067032404927255,5.357365826803546,0.4606502187228109,0.2029438026541055,2.467871739895166,39.08025158302366,41.548123322918826,0.05939791120562685,,26.123267696496807,2.270675188340875,0.19719655155429106,1.0208555643523365,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,197.92422951976133,56.391834602579834,141.53239491718148,0.2849162769985648,0.20938646305582312,0.5892995888084974,41.44265437219176,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.10546895072706519,41.43780357379754,0.11031974912128817,0.5711080080292632,,,,
2035,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03499999999999057,0.024070130675639158,2.021983224466573,3.5477055340819104,5.569688758548484,0.4328189962923145,0.19068249487004066,2.410667098135542,38.05863059870956,40.4692976968451,0.059567801650372405,,28.533934794632348,2.2106321839109193,0.20003491422462272,1.2208904785769592,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,205.16132208938131,57.770949270489076,147.39037281889225,0.2815879166801254,0.19673590740559746,0.5536957243844183,40.36259886578648,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.10669883105862255,40.35739005252364,0.11190764432146239,0.6830156523507256,,,,
2025,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.027,0.024070130675639158,1.1873991188794069,2.276771681130518,3.4641708000099247,0.7816910574368426,0.3443813749546929,2.707911335801591,46.52684022422733,49.23475156002892,0.055000000000000014,,2.707911335801591,2.707911335801591,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,138.56683200039697,43.97774514368174,94.58908685671523,0.31737569885090355,0.3553141170167466,1.0,49.23475156002892,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.0,49.23475156002892,0.0,0.0,,,,
2026,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.02740877593256891,0.0246286141163794,1.2425360592574497,2.444646054488792,3.6871821137462417,0.7385488535962761,0.32537466976619156,2.723164123107981,45.84748009450799,48.57064421761597,0.0560660490914453,,5.4310754589095716,2.668536221712884,0.05462790139509677,0.05462790139509677,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,144.59391012503605,45.33351151158073,99.26039861345532,0.3135229656102325,0.33570402436194363,0.9448091372798489,48.54075752720379,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.029886690412183725,48.54008315389844,0.03056106371752776,0.03056106371752776,,,,
2027,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.028005016140972137,0.025443217561851517,1.308762003354597,2.649911439386876,3.958673442741473,0.6976527219887668,0.307357492904142,2.761779302793231,45.158335982714384,47.92011528550761,0.05763298536196282,,8.192854761702803,2.6292430304390253,0.13253627235420584,0.1871641737493026,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,150.8831409610859,46.73312797844958,104.15001298263633,0.3097306145721242,0.31711487363125757,0.8924916248579884,47.847288178961975,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.07282710654563829,47.84596911915562,0.07414616635199422,0.10470723006952198,,,,
2028,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.028820930945768986,0.026557947836381636,1.3885375281416064,2.9019294032437464,4.290466931385353,0.6588900561684657,0.29028023453575763,2.82694599740944,44.45800288539441,47.284948882803846,0.059785324171885014,,11.019800759112243,2.590030631288584,0.23691536612085606,0.4240795398701587,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,157.44592705596344,48.17809427302516,109.26783278293829,0.3059977172728036,0.2994954800765753,0.842903407810446,47.15434350972723,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.13060537307661946,47.15240881784113,0.13254006496271842,0.2372472950322404,,,,
2029,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.029845109579542582,0.027957215165375113,1.482405539850967,3.2045734840993365,4.686979023950304,0.6221537481536524,0.27409570722853216,2.916021567268229,43.7476450451925,46.66366661246073,0.062490193740788375,,13.935822326380473,2.5508979165213614,0.3651236507468676,0.7892031906170263,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,164.2941669202464,49.669964719013336,114.62420220123306,0.3023233608964627,0.28279715825166013,0.7959074652762288,46.46192352236958,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.2017430900911492,46.45940163302192,0.20426497943881117,0.44151227447105157,,,,
2030,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.030999999999995285,0.029535065337813138,1.5875208610267215,3.5509987271856027,5.138519588212324,0.5873419249771357,0.2587590298850318,3.0180679864733446,43.03208131254645,46.0501492990198,0.0655387231619157,,16.953890312853815,2.511843800257904,0.5062241862154404,1.2954273768324667,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,171.44027659999995,51.210350355708485,120.22992624429146,0.2987066480019229,0.26697360226233435,0.7513734734321051,45.77002821675297,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.28012108226683097,45.76694695708109,0.2832023419387113,0.7247146164097629,,,,
2031,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.03215489042044799,0.031112915510251166,1.686756561777421,3.896947173871769,5.583703735649189,0.5532170853428023,0.24372500962654928,3.089000306053562,41.95123567521266,45.04023598126622,0.06858312881261064,,20.04289061890738,2.451399677790438,0.6376006282631241,1.9330280050955908,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,177.7089843520823,52.45723246827724,125.25175188380506,0.2951861587613793,0.2514623115194556,0.7077183243681919,44.687111982949375,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.35312399831684615,44.68353632909105,0.3566996521751733,1.0814142685849362,,,,
2032,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.033179069054221584,0.03251218283924464,1.7829060481710712,4.241898307562077,6.024804355733148,0.5207774535212345,0.22943342357928512,3.137582270342351,40.88092987270391,44.01851214304626,0.07127869883802977,,23.180472889249728,2.3910577065644403,0.7465245637779105,2.6795525688735014,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,184.20690718512637,53.735867189565425,130.47103999556094,0.29171472454917957,0.2367170243278338,0.6662190242125305,43.60491092949658,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.4136012135496756,43.600876023450226,0.41763611959603253,1.4990503881809687,,,,
2033,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.03399498385901843,0.03362691311377476,1.8713255629106604,4.569740047605025,6.441065610515686,0.4899462991174637,0.21585046744335812,3.155776258244927,39.82470495752365,42.98048121576858,0.07342347430691733,,26.336249147494655,2.330816623427367,0.8249596348175601,3.5045122036910614,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,190.94242634059682,55.047108440212476,135.89531790038436,0.2882916567846543,0.2227028632352107,0.6267774134758466,42.52342505912923,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.4570561566393465,42.51896533615036,0.4615158796182186,1.9605662677991873,,,,
2034,S2,"NATO→3.5%, nonNATO→3.5%",0.055,,,,,0.034591224067421655,0.034441516559246876,1.950662586310821,4.874590323209974,6.8252529095207946,0.4606502187228109,0.2029438026541055,3.1440542456092557,38.78235299659018,41.92640724219943,0.07498983224216568,,29.480303393103913,2.270675188340875,0.8733790572683806,4.3778912609594425,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP1-2.6,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP1-2.6 — IMAGE 3.0.1 / SSP1-26 — S2: NATO/non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP1-2.6,197.92422951976133,56.391834602579834,141.53239491718148,0.2849162769985648,0.20938646305582312,0.5892995888084974,41.44265437219176,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,IMAGE 3.0.1,SSP1-26,0.4837528700076703,41.43780357379754,0.4886036684018933,2.4491699362010806,,,,
