year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,model_family,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt,combined_model,combined_model_label,projected_pathway,trajectory_label,analysis,ssp,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,economy_GHG_intensity,intensity_multiplier_q,E_world_AR6_Gt,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_world_S0_Gt,incremental_E_world_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated
2048,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,2.490270220234157,5.05852739164482,7.548797611878977,0.8936919473373115,0.393724424351403,6.74629963781537,73.54219490857358,80.28849454638895,0.08402573339966543,,140.956556146245,4.310800181779423,2.435499456035947,43.74945286382425,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,194.334758451678,49.80540440468313,144.52935404699485,0.25628665093932446,0.4062236124260507,0.811164227465913,78.94336759818462,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,1.3451269482043244,78.92597736818702,1.3625171782019265,24.4752183853562,,,,
2049,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,2.5013291676603857,5.12194417024525,7.623273337905635,0.8870918103548496,0.39081667169479395,6.762543346152567,73.7645254382172,80.52706878436977,0.08397851117940071,,147.71909949239756,4.322950025614707,2.4395933205378597,46.18904618436211,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,196.36784536021483,50.02658335320771,146.34126200700712,0.25475954712157456,0.40322355016129535,0.8051735781907359,79.18013974367007,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,1.346929040699706,79.16226133232061,1.3648074520491633,25.840025837405364,,,,
2050,S3,"NATO→5%, nonNATO→3.5%",0.055,,,,,0.05,0.035,2.5124826872325716,5.186039187909394,7.6985218751419655,0.8808209371380931,0.38805397929860047,6.781019252640656,74.011083007529,80.79210226016966,0.08393170944858164,,154.5001187450382,4.336522053260673,2.444497199379983,48.6335433837421,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP3-7.0,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP3-7.0 — MIGRATION 1.0 / SSP3-7.0_zeromig — S3: NATO 5%; non-NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP3-7.0,198.4222019706341,50.24965374465143,148.17254822598267,0.2532461249073742,0.4003731532445878,0.7994817869157194,79.44292267671723,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP3-7.0_zeromig,1.3491795834524254,79.42455137939763,1.3675508807720291,27.207576718177393,,,,
2025,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.2357126903420883,2.369415772527814,3.6051284628699025,0.9854524668689925,0.43415038750172397,3.5526827371147642,61.041548846790036,64.5942315839048,0.055,,3.5526827371147642,3.5526827371147642,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,144.2051385147961,45.7671366793366,98.43800183545949,0.31737521388421736,0.4479329394859057,1.0,64.5942315839048,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,64.5942315839048,0.0,0.0,,,,
2026,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.2812289033655537,2.5009852229310168,3.7822141262965703,0.956299473283868,0.4213067609572286,3.6169293768242152,62.17425993302773,65.79118930985194,0.05497589289334515,,7.16961211393898,3.6169293768242152,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,151.357011624834,47.45292234687236,103.90408927796165,0.31351651197034136,0.4346815787653946,0.9704166415273685,65.79210477029503,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.0009154604430818836,65.79118930985194,0.0,0.0,,,,
2027,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.3284816983319663,2.63954416456492,3.9680258628968863,0.9278858000658762,0.40878884898007134,3.681874852476166,63.31957644766639,67.00145130014256,0.054952165677466934,,10.851486966415145,3.681874852476166,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,158.86358283723416,49.2030258641469,109.66055697308727,0.3097187220973011,0.42176627275721645,0.941583517482057,67.00330121011756,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.0018499099749931247,67.00145130014256,0.0,0.0,,,,
2028,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.3775400897285186,2.7854544968738204,4.1629945866023395,0.9003108417151483,0.39664044075562477,3.747989160319558,64.48558425568675,68.23357341600631,0.054928812499219784,,14.599476126734704,3.747989160319558,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,166.7424434517702,51.020003323278466,115.72244012849174,0.30598090244512854,0.40923220077961286,0.913601489654434,68.23637709713807,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.0028036811317662114,68.23357341600631,0.0,0.0,,,,
2029,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.4284759637588087,2.939096559021397,4.367572522780206,0.8729878360329933,0.3846030326578922,3.8128376853790535,65.63038631746228,69.44322400284133,0.05490582760418854,,18.41231381211376,3.8128376853790535,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,175.0120572110772,52.90651717625217,122.10554003482503,0.30230212717540417,0.39681265274226973,0.885875133893241,69.44699868380943,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.0037746809680925253,69.44322400284133,0.0,0.0,,,,
2030,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.4813642038620825,3.1008700594807177,4.5822342633428,0.8461594780801066,0.37278354628703997,3.8773009527109252,66.76910041992123,70.64640137263216,0.05488320533497068,,22.289614764824684,3.8773009527109252,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,183.69180356957398,54.86534088378083,128.82646268579316,0.2986814861502537,0.38461794458186666,0.8586507279935566,70.65116392546554,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.004762552833383893,70.64640137263216,0.0,0.0,,,,
2031,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.5321730642937574,3.2639131453532326,4.79608620964699,0.8257690982539551,0.36380037195803616,3.9604597844884246,68.23119447184203,72.19165425633045,0.05486035505469988,,26.25007454931311,3.9604597844884246,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,192.3472811262712,56.747150529398425,135.6001305968728,0.2950244484721639,0.3753495901154341,0.8379593395078831,72.19747313056408,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.005818874233625593,72.19165425633045,0.0,0.0,,,,
2032,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.5847679961018808,3.4351807917260673,5.019948787827948,0.8053798260092528,0.354817685584496,4.042965481316233,69.68287669018171,73.72584217149794,0.05483783382103194,,30.293040030629342,4.042965481316233,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,201.41060100515517,58.69511096673633,142.71549003841884,0.2914201669316999,0.36608173909511493,0.8172690749540954,73.73274308815951,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.006900916661564338,73.72584217149794,0.0,0.0,,,,
2033,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.6392136290935446,3.6150779462214713,5.2542915753150155,0.7844164704248574,0.3455820813759861,4.121552852091669,71.06781080682777,75.18936365891943,0.05481563683379762,,34.41459288272101,4.121552852091669,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,210.9009805583224,60.71161589235351,150.1893646659689,0.2878678692324257,0.3565529411022079,0.7959962522770151,75.19736489940942,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.008001240489988959,75.18936365891943,0.0,0.0,,,,
2034,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.6955770108817345,3.804029196844437,5.499606207726171,0.7633952115924943,0.33632096734494504,4.198373044622516,72.42299941166904,76.62137245629155,0.05479375936547555,,38.612965927343524,4.198373044622516,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,220.8385426511057,62.79914855117536,158.03939409993035,0.28436679484155675,0.3469978234511338,0.7746646715675443,76.63049363405406,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.009121177762509092,76.62137245629155,0.0,0.0,,,,
2035,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.7539277007290026,4.002479715332103,5.756407416061106,0.742429659185252,0.32708439530539074,4.273727596037705,73.75359007316234,78.02731766920004,0.05477219676006735,,42.886693523381226,4.273727596037705,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,231.244358329465,64.96028521218528,166.28407311727972,0.28091619480564034,0.3374680269023873,0.7533896196374855,78.03757733775319,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.01025966855314664,78.02731766920004,0.0,0.0,,,,
2036,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.8054195180628978,4.184850738718583,5.990270256781481,0.7196379706728614,0.3170433017649669,4.310825931372225,74.42206129485645,78.73288722622867,0.0547525447528125,,47.197519454753454,4.310825931372225,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,240.72811483684964,66.8673895578851,173.86072527896454,0.2777714169497967,0.3271081684876643,0.7302614736551581,78.74413274777001,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.011245521541340509,78.73288722622867,0.0,0.0,,,,
2037,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.8584512113038814,4.375210972747073,6.233662184050955,0.7058967783590304,0.3109894897665658,4.400322053100086,75.99561699216639,80.39593904526647,0.054733138332055675,,51.59784150785354,4.400322053100086,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,250.6008176439028,68.8315263445882,181.7692912993146,0.27466600864166374,0.32086217198137745,0.7163174299028604,80.40832264953174,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.012383604265266968,80.39593904526647,0.0,0.0,,,,
2038,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.9130697687519078,4.57390248038026,6.486972249132168,0.6908317546113493,0.3043524513322728,4.481406420983106,77.4246601590581,81.90606658004121,0.05471397428911732,,56.079247928836644,4.481406420983106,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,260.8784181538368,70.85443587970029,190.02398227413647,0.27159945380348904,0.31401443391424966,0.7010300119358162,81.91958879702197,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.013522216980760504,81.90606658004121,0.0,0.0,,,,
2039,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,1.9693236435368602,4.78128176529884,6.750605408835701,0.6749294830685362,0.2973465554777467,4.556182618985144,78.745371436141,83.30155405512615,0.05469504945814116,,60.63543054782179,4.556182618985144,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,271.5775219662541,72.93791272358742,198.63960924266667,0.26857124328813414,0.3067861286675164,0.6848929864805567,83.31621659714449,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.014662542018342606,83.30155405512615,0.0,0.0,,,,
2040,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.02726280029859,4.997720376083577,7.024983176382166,0.65904180275939,0.29034708792896197,4.629757576917289,80.04591425512366,84.67567183204095,0.05467636071551553,,65.26518812473908,4.629757576917289,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,282.7154157069408,75.0838074184663,207.63160828847452,0.2655808747843351,0.2995644557997227,0.6687707676589579,84.69148965244209,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.015817820401139215,84.67567183204095,0.0,0.0,,,,
2041,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.0776515409139162,5.196286780235981,7.273938321149897,0.64813476248118,0.28554188836583455,4.714492286081241,81.53854799405916,86.2530402801404,0.05465885342440207,,69.97968041082032,4.714492286081241,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,292.8311588771492,76.95005707088579,215.88110180626342,0.2627796077642423,0.29460671021871815,0.6577027145108806,86.27002436633171,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.016984086191314418,86.2530402801404,0.0,0.0,,,,
2042,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.1293284869636535,5.402416901524845,7.531745388488498,0.6370944527723985,0.2806779756969308,4.798433206700116,83.01811897389175,87.81655218059186,0.05464155774223856,,74.77811361752043,4.798433206700116,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,303.30884997874205,78.86401803569088,224.44483194305116,0.2600122549711893,0.2895883876238175,0.6464994245705153,87.83472081737825,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.018168636786398906,87.81655218059186,0.0,0.0,,,,
2043,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.1823275981878227,5.616392191204863,7.798719789392686,0.6261558748181174,0.2758588819128769,4.883214212188541,84.51287738710435,89.3960915992929,0.054624470990040086,,79.66132782970898,4.883214212188541,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,314.16143974631484,80.82694808103047,233.33449166528436,0.257278385744279,0.2846163067355079,0.6353993681781097,89.41546869930593,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.019377100013031168,89.3960915992929,0.0,0.0,,,,
2044,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.236683759307145,5.838504429680392,8.075188188987537,0.6151439011704273,0.27100745296319523,4.967402765259151,85.99802379175222,90.96542655701137,0.054607590523921716,,84.62873059496813,4.967402765259151,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,325.4023423002487,82.84013923359797,242.5622030666507,0.25457757509674406,0.27961086416837605,0.6242248326039306,90.98603013298624,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.02060357597487439,90.96542655701137,0.0,0.0,,,,
2045,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.2924328060749914,6.069056102369265,8.361488908444256,0.6041100372138234,0.26614638003126484,5.051259375643231,87.47804687847832,92.52930625412155,0.054590913734622666,,89.67998997061136,5.051259375643231,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,337.04545172695816,84.9049187435182,252.14053298343998,0.2519094036382369,0.2745954714608288,0.613028083569793,92.55115472069208,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.021848466570531855,92.52930625412155,0.0,0.0,,,,
2046,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.3423027088783464,6.276605610412767,8.618908319291114,0.5954982332051504,0.2623523684749964,5.132544676295031,88.91024061768277,94.0427852939778,0.05457669783227595,,94.81253464690639,5.132544676295031,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,347.51518409717266,86.7519521806795,260.76323191649317,0.24963499769386135,0.2706810150932502,0.6042891496301027,94.06576279174041,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.02297749776261071,94.0427852939778,0.0,0.0,,,,
2047,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.393299738552387,6.490978486888036,8.884278225440422,0.5868062533800037,0.2585230347058758,5.213350019456242,90.33463433138004,95.54798435083629,0.054562637347886786,,100.02588466636263,5.213350019456242,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,358.3101405442649,88.64073105749581,269.6694094867691,0.2473854938150859,0.266730115172729,0.5954688562954449,95.57210505492849,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.024120704092197798,95.54798435083629,0.0,0.0,,,,
2048,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.445450391492521,6.712394279661436,9.157844671153956,0.5780620896877249,0.2546707108414452,5.2938028276428515,91.7534204770771,97.04722330471995,0.054548730477540455,,105.31968749400548,5.2938028276428515,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,369.4404235901001,90.57223672194523,278.8681868681549,0.24516060219343114,0.2627554953126022,0.5865956087403791,97.07250148891433,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.025278184194377218,97.04722330471995,0.0,0.0,,,,
2049,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.498781813103361,6.941079511640936,9.439861324744296,0.5693034817500094,0.25081202342832587,5.374145919414184,93.17079475501191,98.5449406744261,0.05453497543998072,,110.69383341341967,5.374145919414184,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,380.9164495738606,92.54747455938373,288.36897501447686,0.24296003667712063,0.25877430988636796,0.5777077037097655,98.57139136284125,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.026450688415152968,98.5449406744261,0.0,0.0,,,,
2050,S0,Baseline,0.055,,,,,0.027,0.02407013275714725,2.5533218143722802,7.17726790064137,9.73058971501365,0.5605646207085654,0.24696203569678057,5.4546243328672945,94.59099603976381,100.0456203726311,0.05452137047629807,,116.14845774628697,5.4546243328672945,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S0: Baseline,SA2_AR6_dynamic_v32_split,SSP5-8.5,392.7489584002411,94.56747460638076,298.18148379386037,0.2407835147203861,0.2548021003220752,0.5688398370847934,100.07325949968876,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,-0.027639127057653923,100.0456203726311,0.0,0.0,,,,
