year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,analysis,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt
2029,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.029845109579542582,0.02790691395582153,2.367446183471039,4.39255374256505,6.759999926036089,0.6969486451892823,0.23742206594360168,4.711372789930501,54.59867578171516,59.31004857164566,0.07943633335992353,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,21.075379365364356,4.124622623083812,0.5867501668466897,1.233872321782549
2030,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.030999999999995285,0.029496033501672438,2.532828919148413,4.7819619156139215,7.314790834762334,0.6899791587373895,0.23504784528416567,5.0470532265092825,55.591534989437676,60.63858821594696,0.08323170731705772,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,26.12243259187364,4.205877688758561,0.8411755377507211,2.07504785953327
2031,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.03215489042044799,0.031085153047523344,2.7060039174013046,5.1907812806774185,7.896785198078723,0.6830793671500156,0.23269736683132403,5.394131035623224,56.602323649860345,61.99645468548357,0.08700708875996833,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,31.516563627496865,4.288733479227106,1.1053975563961185,3.1804454159293885
2032,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.033179069054221584,0.032494414269669876,2.8759597794411387,5.588891229568796,8.464851009009935,0.6762485734785154,0.23037039316301078,5.724343419551141,57.64109944688006,63.3654428664312,0.09033856879399635,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,37.240907047048005,4.37322152876788,1.3511218907832605,4.531567306712649
2033,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.03399498385901843,0.03361710620744138,3.035083724174398,5.955448802419834,8.990532526594233,0.6694860877437303,0.22806668923138068,6.019036447962328,58.714655179011885,64.7336916269742,0.09298151081274385,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,43.25994349501033,4.459373992884609,1.5596624550777198,6.091229761790369
2034,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.034591224067421655,0.03443752774044221,3.180965740408872,6.283814556696128,9.464780297105,0.662791226866293,0.22578602233906686,6.273173345138139,59.82515346566832,66.09832681080646,0.09490668898615047,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,49.53311684014847,4.547223660544434,1.7259496845937052,7.817179446384074
2035,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.03499999999999057,0.03499999999998703,3.3151129522967597,6.578042316980288,9.893155269277049,0.65616331459763,0.2235281621156762,6.491525553317837,60.971424467055215,67.46295002037306,0.09622356495465242,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,56.02464239346631,4.636803966657159,1.8547215866606779,9.671901033044751
2036,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,3.4145663408665827,6.775383586492208,10.189949927358791,0.6496016814516538,0.22129288049451942,6.619408606720428,62.17256152905544,68.79197013577587,0.09622356495468279,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,62.644051000186735,4.728149004800305,1.8912596019201224,11.563160634964873
2037,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,3.5170033310925803,6.978645094086975,10.495648425179555,0.6431056646371373,0.21907995168957423,6.74981095627282,63.39736099117784,70.14717194745066,0.09622356495468277,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,69.39386195645956,4.821293540194872,1.9285174160779484,13.491678051042822
2038,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,3.622513431025358,7.188004446909585,10.810517877934943,0.6366746079907658,0.21688915217267846,6.882782232111396,64.64628900270404,71.52907123481543,0.0962235649546828,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,76.27664418857096,4.916273022936711,1.966509209174685,15.458187260217507
2039,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,3.731188833956119,7.403644580316873,11.134833414272991,0.6303078619108582,0.2147202606509517,7.01837304208399,65.91982089605732,72.93819393814131,0.09622356495468277,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,83.29501723065495,5.013123601488565,2.005249440595425,17.463436700812935
2040,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,3.843124498974802,7.625753917726378,11.46887841670118,0.6240047832917496,0.21257305804444218,7.1566349910130445,67.21844136770963,74.37507635872268,0.09622356495468279,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,90.45165222166798,5.111882136437887,2.044752854575157,19.50818955538809
2041,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,3.958418233944047,7.85452653525817,11.812944769202216,0.617764735458832,0.21044732746399775,7.297620700336001,68.54264466265352,75.84026536298951,0.09622356495468279,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,97.74927292200398,5.2125862145257145,2.0850344858102865,21.593224041198376
2042,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,4.077170780962368,8.090162331315916,12.167333112278286,0.6115870881042437,0.20834285418935777,7.441383828132621,69.8929347625078,77.33431859064042,0.09622356495468279,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,105.19065675013661,5.315274162951871,2.12610966518075,23.719333706379125
2043,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,4.199485904391239,8.332867201255393,12.532353105646632,0.6054712172232013,0.2062594256474642,7.587979089546833,71.26982557732921,78.85780466687605,0.09622356495468276,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,112.77863583968345,5.419985063962025,2.1679940255848082,25.887327731963936
2044,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,4.325470481522976,8.582853217293055,12.90832369881603,0.5994165050509693,0.20419683139098957,7.737462277610906,72.6738411412026,80.4113034188135,0.09622356495468277,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,120.51609811729435,5.526758769722076,2.2107035078888293,28.098031239852766
2045,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,4.455234595968666,8.840338813811847,13.295573409780513,0.5934223400004596,0.20215486307707967,7.889890284479841,74.1055158116843,81.99540609616415,0.09622356495468275,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,128.40598840177418,5.635635917485601,2.25425436699424,30.352285606847005
2046,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,4.588891633847726,9.105548978226203,13.69444061207393,0.587488116600455,0.20013331444630886,8.045321123084095,75.56539447317446,83.61071559625856,0.0962235649546828,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,136.4513095248583,5.746657945060067,2.298663178024028,32.650948784871034
2047,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,4.726558382863159,9.37871544757299,14.105273830436149,0.5816132354344504,0.19813198130184578,8.203813949208852,77.05403274429602,85.25784669350487,0.09622356495468277,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,144.65512347406712,5.859867106577752,2.3439468426311,34.99489562750213
2048,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,4.868355134349053,9.66007691100018,14.528432045349234,0.5757971030801059,0.19615066148882732,8.365429084008266,78.57199718935864,86.93742627336691,0.09622356495468277,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,153.0205525580754,5.975306488577332,2.3901225954309337,37.38501822293306
2049,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,5.014405788379524,9.949879218330185,14.964285006709709,0.5700391320493048,0.194189154873939,8.530228036963228,80.119865533989,88.65009357095222,0.09622356495468279,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,161.55078059503865,6.093020026402305,2.437208010560923,39.822226233493986
2050,S2,"NATO→3.5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.035,0.035,5.16483796203091,10.24837559488009,15.413213556911,0.5643387407288118,0.19224726332519965,8.698273529291404,81.6982268850086,90.3965004143,0.09622356495468277,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,170.24905412433003,6.213052520922432,2.4852210083689723,42.30744724186296
2025,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.027,0.023992067003357848,1.9029255750000003,3.3552434500000006,5.258169025000001,0.7255377265092766,0.24716120353612722,3.8150000000000004,50.68500000000001,54.50000000000001,0.06999999999999999,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,3.8150000000000004,3.8150000000000004,0.0,0.0
2026,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.02817523080613562,0.024554539262902658,2.0453269741110756,3.536921213525879,5.582248187636955,0.7182823492441839,0.24468959150076594,4.0096303422799595,51.64279427900353,55.652424621283494,0.07204772064408012,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,7.82463034227996,3.8901555000000005,0.11947484227995897,0.11947484227995897
2027,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.029889421405294894,0.02537496079590349,2.234858321811336,3.7647505113249418,5.999608833136278,0.711099525751742,0.24224269558575828,4.2663189959391685,52.59962252395479,56.86594151989396,0.075024151221459,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,12.09094933821913,3.96679156335,0.29952743258916836,0.41900227486912733
2028,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.03223517646908584,0.026497652733675,2.482560065396861,4.049258008900724,6.531818074297584,0.7039885304942246,0.23982026862990072,4.598325007580373,53.55136535855519,58.14969036613556,0.07907737734504403,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,16.6892743457995,4.044937357147996,0.5533876504323771,0.9723899253015045
2029,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.03517969004118492,0.02790691395582153,2.7906087160352064,4.39255374256505,7.183162458600256,0.6969486451892823,0.23742206594360168,5.006295343695963,54.49820765900385,59.50450300269981,0.08413305029148499,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,21.695569689495464,4.124622623083812,0.8816727206121513,1.8540626459136558
2030,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.03849999999998644,0.029496033501672438,3.145610109264335,4.7819619156139215,7.927572024878256,0.6899791587373895,0.23504784528416567,5.469859476555563,55.44750209107026,60.917361567625825,0.0897914705396973,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,27.165429166051027,4.205877688758561,1.2639817877970012,3.118044433710657
2031,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.041820309958787966,0.031085153047523344,3.5194000382427792,5.1907812806774185,8.710181318920197,0.6830793671500156,0.23269736683132403,5.949745143089896,56.41304851434972,62.36279365743962,0.0954053658303378,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,33.115174309140926,4.288733479227106,1.6610116638627908,4.779056097573448
2032,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.04476482353088705,0.032494414269669876,3.8802123048787225,5.588891229568796,9.46910353444752,0.6762485734785154,0.23037039316301078,6.403467757290503,57.409749397760066,63.813217155050566,0.10034704474672758,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,39.518642066431426,4.37322152876788,2.030246228522623,6.809302326096071
2033,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.04711057859467799,0.03361710620744138,4.206048484156406,5.955448802419834,10.161497286576239,0.6694860877437303,0.22806668923138068,6.802981064008457,58.44759712299617,65.25057818700463,0.1042593223390524,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,46.32162313043988,4.459373992884609,2.3436070711238486,9.152909397219918
2034,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.04882476919383726,0.03443752774044221,4.489864764145169,6.283814556696128,10.773679320841296,0.662791226866293,0.22578602233906686,7.140700134924413,59.52962236145541,66.67032249637982,0.10710462867960703,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,53.4623232653643,4.547223660544434,2.5934764743799787,11.746385871599898
2035,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.049999999999972886,0.03499999999998703,4.735875646136936,6.578042316980288,11.313917963117223,0.65616331459763,0.2235281621156762,7.423777911764664,60.65384399329861,68.07762190506327,0.109048725616729,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,60.886101177128964,4.636803966657159,2.786973945107505,14.533359816707403
2036,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,4.877951915523689,6.775383586492208,11.653335502015898,0.6496016814516538,0.22129288049451942,7.570026336629779,61.848724719965446,69.41875105659523,0.1090487256167738,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,68.45612751375874,4.728149004800305,2.8418773318294734,17.375237148536876
2037,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,5.0242904729894,6.978645094086975,12.002935567076374,0.6431056646371373,0.21907995168957423,7.719155855461386,63.067144596948765,70.78630045241015,0.10904872561677381,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,76.17528336922012,4.821293540194872,2.897862315266514,20.27309946380339
2038,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,5.175019187179083,7.188004446909585,12.363023634088668,0.6366746079907658,0.21688915217267846,7.871223225813975,64.30956734550865,72.18079057132263,0.1090487256167738,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,84.0465065950341,4.916273022936711,2.9549502028772645,23.228049666680654
2039,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,5.3302697627944555,7.403644580316873,12.733914343111328,0.6303078619108582,0.2147202606509517,8.02628632336251,65.57646582221518,73.6027521455777,0.1090487256167738,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,92.07279291839662,5.013123601488565,3.013162721873946,26.2412123885546
2040,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,5.490177855678288,7.625753917726378,13.115931773404666,0.6240047832917496,0.21257305804444218,8.18440416393275,66.86832219891281,75.05272636284556,0.1090487256167738,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,100.25719708232936,5.111882136437887,3.0725220274948635,29.313734416049464
2041,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,5.654883191348638,7.85452653525817,13.509409726606808,0.617764735458832,0.21044732746399775,8.345636925962227,68.18562814623141,76.53126507219363,0.10904872561677378,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,108.6028340082916,5.2125862145257145,3.1330507114365123,32.446785127485974
2042,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,5.824529687089097,8.090162331315916,13.914692018405013,0.6115870881042437,0.20834285418935777,8.510045973403683,69.52888502071217,78.03893099411584,0.1090487256167738,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,117.11287998169527,5.315274162951871,3.1947718104518117,35.641556937937786
2043,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,5.99926557770177,8.332867201255393,14.332132778957163,0.6054712172232013,0.2062594256474642,8.677693879079737,70.8986040556202,79.57629793469994,0.1090487256167738,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,125.79057386077501,5.419985063962025,3.257708815117712,38.8992657530555
2044,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,6.179243545032823,8.582853217293055,14.762096762325879,0.5994165050509693,0.20419683139098957,8.848644448497607,72.29530655551592,81.14395100401353,0.10904872561677378,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,134.63921830927262,5.526758769722076,3.321885678775531,42.22115143183103
2045,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,6.364620851383808,8.840338813811847,15.204959665195656,0.5934223400004596,0.20215486307707967,9.022962744133011,73.71952409465959,82.7424868387926,0.10904872561677378,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,143.66218105340562,5.635635917485601,3.38732682664741,45.60847825847844
2046,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,6.555559476925322,9.105548978226203,15.661108455151524,0.587488116600455,0.20013331444630886,9.20071511019243,75.17179871932437,84.3725138295168,0.10904872561677378,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,152.86289616359807,5.746657945060067,3.4540571651323626,49.062535423610804
2047,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,6.7522262612330834,9.37871544757299,16.130941708806073,0.5816132354344504,0.19813198130184578,9.381969197863222,76.65268315409509,86.03465235195831,0.10904872561677377,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,162.24486536146128,5.859867106577752,3.52210209128547,52.58463751489627
2048,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,6.954793049070076,9.66007691100018,16.614869960070255,0.5757971030801059,0.19615066148882732,9.566793991061127,78.16274101223075,87.72953500329189,0.10904872561677377,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,171.8116593525224,5.975306488577332,3.591487502483795,56.176125017380066
2049,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,7.163436840542177,9.949879218330185,17.113316058872364,0.5700391320493048,0.194189154873939,9.75525983268503,79.70254701017168,89.45780684285671,0.1090487256167738,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,181.56691918520744,6.093020026402305,3.6622398062827255,59.83836482366279
2050,S3,"NATO→5%, nonNATO→3.5%",0.07,0.03,0.01,0.01,0.0,0.05,0.035,7.378339945758443,10.24837559488009,17.626715540638532,0.5643387407288118,0.19224726332519965,9.947438451388928,81.27268718627207,91.220125637661,0.10904872561677381,SA3_PPP_recalibrated_original_reference,PPP,210.326761,0.3350915721086011,0.023992067003357848,191.51435763659637,6.213052520922432,3.7343859304664964,63.57275075412929
